k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.01099	0.94237	0.27636	0.02387	0.11164	0.08454	2.35749	0.04102	2.3939	2.52909	0.01733	0.04257	0.01974	0.15067	0.94359	0	0.77758	1.40941	0.01772	0.98999	0	0.04854	0	0.38276	3.24635	0.20251	0	0.0744	1.18075	1.81914	0.2332	0.01063	0.64291	0.00491	0.04806	1.31684	3.78279	0	1.6765	0	0.06281	0	0.30762	0.43519	0.00406	1.07293	0.67279	4.03626	0.01009	2.6285	0	2.35142	5.11709	0.72537	0	0.14249	0.15046	0.05704	0.17361	0.26153	0.26077	0.0085	0	9.51296	0	0.02822	0	0	1.13206	0.01317	0	4.47376	0.88031	4.10693	0.5129	0.18859	0.04942	0.00857	14.73276	0.15477	1.06602	0.88916	0.00761	0	0.01425	0.22719	0	0.25927	2.78541	4.25371	0.16885	0.0036	0	0.5056	0.52919	0.01648	0.07546	0.06561	0.25475	0.08064	0.18371	0.01176	0.40153	11.96027	0.14297	0.01068	0	0.01602	0.11107	0.03921	0	30.61335	3.33151	0.00458	0.35202	4.01038	8.79855	12.04402	0.53804	0.04516	0.8488	0.00389	0.19369	3.24752	8.71739	0	0.00394	0	0	11.05714	0.00998	0.03468	0.95013	0.01228	0.01114	0.15355	0.00795	10.21735	0.53052	7.51692	0.01265	0.09634	3.47077	0.00236	1.48807	0	0.04582	0.37987	0.96966	0.74685	0.1439	1.00605	0	0.01321	0.2058	3.94976	0.19573	0.09787	0.06939	1.03244	3.54442	0.9955	0.84803	0.1039	0.06961	30.92926	2.03051	0.0141	0.09893	0.00999	0	0.43055	5.26548	0.31655	0.82172	0.64657	0.01612	0.00378	0.94307	1.56082	0.00585	0.42747	0.02093	0.04817	0	1.30158	2.43167	2.12234	0.00411	0.02199	0.13932	0.02312	0.02293	0.01658	2.0137	0.00824
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae	0.00954	0.06385	0.01376	0	0.04371	0.01496	0	0	0	0	0	0	0.42372	0	0.01841	0	0	0	0	0	0	0	0	0	0.0307	0	0	0	0.03417	0.00821	0	0	0.01435	0	0	0.00479	0	0.0284	0	0	0	0	0	0	0	0	0.0251	0	0	0	0	0.01629	0	0.01623	0	0.04396	0	0	0.07623	0.02511	0	0.03782	0	0	0.0145	0	0	0	0	0	0.012	0	0	0	0	0	0.01189	0.01767	0	0	0	0.01338	0	0	0	0.02695	0.01683	0	0	0	0	0	0	0	0	0.00812	0.01221	0	0.00536	0	0	0.05661	0	0.01634	0	0	0	0	0	0	0.17391	0.06269	0	0	0.01146	0	0	0	0.01741	0	0	0	0	0	0	0	0	0.01799	0.03907	0	0	0	0.01281	0	0	0	0	0	0	0	0	0	0.01179	0	0.01348	0.01444	0	0	0	0.00755	0	0	0	0	0.02192	0	0	0	0	0.03886	0	0	0	0.01523	0.01032	0	0.02321	0.00951	0	0	0	0	0	0.00977	0.01561	0	0	0	0	0	0	0	0.03684	0	0	0	0.02446	0.08452	0	0	0	0	0	0	0.00873	0.01848
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae	0.00875	0	0	0	0	0	0.01713	0	0	0	0	0	0	0	0.01135	0	0	0	0	0	0	0	0	0	0.02824	0	0.01255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01673	0	0	0	0	0.02676	0	0	0	0	0	0	0	0	0	0	0	0	0.01885	0	0	0	0	0	0	0	0	0	0	0.01428	0	0	0	0.03031	0	0	0	0	0	0.01119	0	0	0.01548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01401	0	0.0195	0	0	0	0.01021	0.29829	0	0	0	0	0	0	0.00987	0	0	0	0.35659	0.01878	0	0	0.01809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01328	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01142	0	0	0.04446	0	0.03796	0	0.00083	0	0	0	0	0.02239	0	0	0	0	0	0	0	0.01589	0	0	0	0.01898	0.01027	0	0	0.02416	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.00301	5.54577	10.22829	0.32763	0.88892	0.15698	0.18269	2.024	0.1989	0.50454	1.25639	0.58498	0.44396	0.14463	0.70487	0.39669	0	0.15683	14.80571	0.10564	0.12873	0.43213	0.20922	0.44146	16.42879	0.27267	0.44577	1.77122	0	54.84117	0.63259	0.17919	0.52973	0.07039	9.36063	1.7542	0.01929	0.18287	0.37886	26.2757	3.92997	0.05656	6.00498	45.2326	0.00387	0.44423	61.77196	0.24717	4.51036	0.08973	0.96654	0.03254	9.57398	0.02579	0.04033	0.2469	0.03991	0.18683	12.17836	0.03637	0.13236	0.38603	7.83638	12.03153	4.69288	7.05226	0.23987	10.72563	0	0.19555	5.76004	7.54183	0.41615	1.11749	0.0082	22.92789	0.05489	0.05311	0.03524	0.04945	0.2933	0.3665	0.13131	0.32927	0.70304	0.09676	0.26222	0.05757	0.11526	0.35302	0	5.88558	0.09804	0.29502	0.42298	0.03679	0.07804	0.16252	61.94634	0.91383	1.13432	0.00564	0.55794	7.0101	12.16711	12.74312	1.27295	21.60879	0.18668	24.14895	0.22135	8.46912	1.41043	12.76186	0.07789	4.4221	0.05121	2.36462	1.53443	0.17742	0.52655	0.91996	0.04223	0.34345	1.68005	0.6871	0.51144	1.08722	0.62079	2.33152	0.06292	0.03938	0.69279	8.61604	0.38095	0.66538	0.23119	14.78819	63.08316	3.05452	2.8212	0.32956	2.9995	0.1535	10.00651	0.0813	0.0983	2.72896	0.02998	0.14538	1.35448	3.70544	0.09756	0.82103	0.04487	0.09624	0.01098	17.42296	3.13096	18.77089	18.36329	22.47457	30.90211	0.69195	0.02204	9.98894	0.56909	0.71968	0.54485	0.21692	1.64089	8.32148	0.15779	0.13439	0.00427	0.14272	12.40925	0.21332	0.10061	19.57802	0.0413	0.25831	0.24306	0.15982	0.37568	0.33581	0.0015	24.55708	0.04953	4.36491	0.09384	0.01106	0.53193	16.04304	0.34494	0.8156
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	45.35892	0.11986	0.31403	0	0.01319	0.32783	0.0916	0.00739	3.21747	0.31976	0.24778	0.75991	0	0.40273	0.67338	0.07917	0.65672	1.1319	1.39245	0.71654	1.07864	0.03187	6.91747	8.91836	52.70138	0.13982	2.65445	1.99552	0.14514	1.74122	0.10528	0.2608	0.3458	37.2472	0	3.38532	1.58893	12.49987	0.80937	0.06895	1.50122	0.17333	0.4735	0.01414	0.01627	0.05795	1.66694	0.97781	0.44899	0.06505	0	1.01723	0.00649	8.63692	0.05108	0.05432	3.10688	0.0295	0.564	2.23464	1.57815	0.27591	26.3077	0.13897	0.46028	1.89808	0.28142	0.04494	0.5606	0.06308	3.6077	0.14949	0.86538	0.46522	0.03018	1.48875	0	1.28923	2.29818	35.53516	0.20238	0.04187	5.71954	0.49484	11.32969	0.01163	0.08277	6.67437	4.28862	0.29125	3.18292	29.67454	17.61437	0.23392	1.54367	9.84932	1.29983	1.3107	1.46493	0.00624	0.4708	52.53158	1.60398	0.23157	0.0422	0.06635	2.10368	0.00429	0.35863	0.01489	1.30498	0.19259	2.88262	0.00994	9.05132	2.99605	1.90078	0.16795	0.59941	0.11589	0.07662	52.21571	12.25186	1.41725	0.54478	0	0.00361	1.94229	0.43146	0.03043	13.80788	2.83371	0.92393	0.87366	3.94529	2.3061	0.22562	0.5904	0.13606	1.11719	10.64976	0.32857	0.1718	0.22025	3.33937	0.06224	1.24645	0.3445	0.22692	0.10707	1.6318	5.18038	0.11024	0.17757	0.03514	0.0055	1.9315	2.21293	1.31308	0.11147	3.35547	8.01226	12.51461	0	82.39235	1.00346	12.43325	1.49205	0.88281	1.15299	0.02623	0.56592	1.33355	5.11803	3.03285	0	0.78101	87.4128	3.9293	5.05845	0.10534	0.03736	0.43006	2.28362	2.67971	0.24845	26.56201	8.13327	0.37555	0.5004	6.4895	0.0646	0.16819	0.01008	18.28811	0.00827
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	28.34786	6.90463	14.75265	8.67669	23.19642	8.73148	16.78107	5.72538	0.6469	63.47269	30.286	30.80039	46.07954	14.18967	31.11589	33.81288	40.00521	1.53004	2.2669	1.62478	16.90965	4.80591	10.27004	38.3989	0.5754	1.05877	26.86539	15.80789	19.92324	0.40605	40.72816	15.25851	36.47865	16.99288	20.84033	6.3689	42.87661	50.6919	11.84351	0.74771	23.96717	6.31612	14.64516	31.68306	2.82087	13.7542	9.26197	17.55748	4.14789	4.94807	6.06928	1.51905	2.96602	2.36733	0.6666	10.67016	41.25436	85.79714	0.26288	32.80904	12.52269	11.74552	7.91399	1.3861	6.43776	5.44147	5.8924	6.55439	0.41458	0.71935	7.03485	68.58058	37.48113	0.37092	0.08113	0.79739	6.49607	21.47223	62.69971	15.66629	30.70407	29.60384	32.7372	1.49245	71.37363	1.06473	8.29951	22.22715	44.6472	2.94117	81.8707	32.38559	14.1491	0.57229	70.77169	13.44969	2.16002	19.06054	1.51434	33.11858	2.74777	30.9907	82.99865	3.31304	17.87178	0.30385	0.63824	0.36004	34.21584	3.07432	56.87955	0.10274	37.17261	6.14096	39.1946	11.38014	2.09327	9.44352	43.38444	3.8582	7.10943	41.90861	60.63389	0.10655	8.7635	65.10724	59.56075	7.06098	16.65305	16.95833	62.96312	6.19699	22.11549	13.14105	8.04572	24.50663	3.40189	0.19592	0.22189	76.44996	3.04438	65.80686	2.38938	9.53113	33.29882	1.30153	8.00491	16.8605	12.40386	9.75009	1.36816	0.37176	0.39744	44.83489	93.94633	3.78568	2.14881	41.32012	12.55132	13.30279	0.35683	10.94002	10.1944	45.87086	6.28221	0.96202	59.32758	69.24697	80.28311	26.59097	1.88832	1.63639	10.38262	8.48589	1.67114	18.70013	0.16687	1.98177	34.83411	40.95562	26.61403	19.69403	5.16317	69.43303	17.91762	53.69541	47.87772	1.24379	8.07231	2.32523	3.80563	7.83223	10.89501	1.31993	32.30055	6.09686
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	7.35733	0.81997	3.45726	1.46538	7.92717	0.88001	4.23635	3.79418	1.45931	0.19777	0.55056	0.30637	2.32359	1.86476	2.28646	4.22938	3.22183	3.02664	1.42467	0.29767	0.86449	0.25053	2.63022	3.91265	0.57075	0.53432	1.57758	0.00218	3.96132	0.57204	3.94888	1.93802	1.59744	1.26257	2.85499	1.07465	0	0.19685	3.33046	1.99222	0.47019	1.51274	1.61302	0.45437	1.59252	1.46998	0.47943	0.71996	0.65523	0.50646	2.64953	0.57671	0.49554	0.83348	0.75572	15.48987	2.05953	0.39772	1.19938	4.46637	0.82547	1.91287	0.53336	0.23637	6.03263	2.34455	0.23332	0.69213	0.05976	1.49019	1.63873	2.73403	1.18601	0.16271	0.17674	0.88828	0.67928	1.71524	0	0.51352	1.83931	10.72011	2.0458	0.08632	3.06077	0.42197	2.84959	0.63416	0.06646	0.27832	0.09151	2.39132	0.32966	0.68112	1.0557	0.379	0.00826	2.14943	0.08219	1.26404	21.08995	0.29723	0.25676	0.73625	5.06003	2.38606	4.49879	0.27269	0.95233	1.13297	0.84946	0.24686	0.87989	7.29132	2.72527	1.71041	6.47707	1.25427	1.6006	0.85414	3.99693	0.00771	0.45549	0.20778	0.84785	0.51179	0.48294	3.40363	4.67011	1.63333	0.31974	0.63556	1.25556	11.75009	0.12892	0.50007	2.17992	0.15919	0.15731	0.04803	1.05942	0.31843	0.19884	0.33299	2.51977	1.02025	0.83592	0.83912	0.0251	0.52846	0.02021	0.13935	0.63891	0.75405	0.77031	1.94534	1.31531	3.11341	0.28032	0.08426	0.37078	0.30087	1.20184	0.80323	1.95636	3.55207	0.27794	0.2848	0.07517	1.45115	0.12062	0.64992	0.15244	1.38739	0.5461	5.42533	0.75172	0.02585	1.5671	2.18921	3.51239	0.41424	1.48615	0.02092	0.84497	0.14488	0	0	1.66203	0.71813	1.176	2.00206	3.2018	1.11139	0.61993	3.46127
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	5.42329	1.96616	1.36531	0.40974	9.49741	2.06794	1.5713	4.26746	3.07704	0	0	4.72765	0	0.44792	0.89809	2.2799	0	3.13671	0.5533	0	1.32797	0	8.22823	3.75405	0.04474	0.15964	3.64098	0	0	0.01867	0.56075	0.37959	3.84995	0.77905	2.90009	0.00241	0	3.27654	1.76431	1.63628	4.15418	1.29155	0.82738	0.81095	0	0.09617	0	0.08439	0.75505	2.10477	0.4096	1.34088	0.00088	3.55868	3.41515	0	0.71223	0.71094	0.03562	0.2164	0.00989	1.17673	0	0.44018	0	0	0.67307	1.65576	0	1.05328	0.14987	0.03149	1.42205	0.10754	0.01179	0.13234	0.19693	1.83805	0.24585	0.10822	0.95267	0.67077	3.4339	0	0.70822	0.58977	0	0	0	0.38191	0.25569	0.66136	0.32084	0.44685	0	2.99165	0	2.29196	0.09585	0.8544	1.98857	0	0.59552	0.3115	3.12438	1.27462	9.15406	0.92735	2.22984	1.91883	0	0.11882	0.91223	0	0.00105	1.54076	0.22433	0.01712	11.58414	1.20499	0	0.06267	0	0.36864	0	4.71269	0.39964	0.10126	2.37655	0.18328	0	0.50914	3.70303	0.04818	1.02247	2.13823	0.03128	0.25833	0.10186	0.70017	0.09217	0.21745	0	0.52174	0.31209	1.56616	0.39196	0.03138	0.06754	0.48393	0	0.02631	0.1461	0	0	0.31136	0.1367	3.04746	0.32299	0.6321	0.12622	1.12497	0.12702	1.09651	1.57369	0.43938	6.98227	0	0.63653	6.40518	0.07259	0.84487	0.00046	1.18546	2.8227	2.92262	0.02769	0.03887	4.90573	0	2.02498	0	0	0.10727	9.113	1.99823	0.90692	0	1.30697	0.48745	0.26251	1.71189	0.68574	0.75575	0.05613	1.21775
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	3.77103	0.58995	1.63285	0.52021	4.32672	1.27414	1.09449	2.15873	1.1905	0.65825	0.41252	1.84961	0.40502	0.34891	0.16533	0.93029	1.51765	0.2243	0.7955	0.78709	0.8213	0	2.96365	0.40963	0	0.06792	0.50174	0	1.02105	0.00378	1.44448	0.23698	4.20845	1.70273	5.16498	0.00595	0.00407	0.67583	0.10668	2.94113	2.23112	0.54052	1.67709	0.02833	0.40944	0.19495	0	0.02465	0.41783	0.67355	0.09065	0.8575	0.07341	1.09282	3.73343	1.7908	1.14004	0.15741	0.01971	0.18615	0	0.43792	0	0.00516	6.91793	0.05291	0.21917	0.16029	0	0.29681	0.2556	0.08026	7.79892	0.16035	0	0.87042	0.0245	3.35141	0.0356	0.03793	0.48868	0.15142	6.27974	0.01226	0.19656	0.25049	8.49352	0.7837	0.03559	0.18855	0	0.80759	0.04465	0.02305	0.02161	0.96083	0	0.74742	0.34853	0.37889	1.03686	0	0.10319	0.10351	0.3134	0.20825	3.02481	0.51045	0.69954	4.44416	0.65317	0.02263	0.21096	0.1922	0	1.23062	1.24352	0.04439	2.58859	1.26777	1.85546	0	0.00562	0	0.11263	0.07488	0.44617	0.04907	3.77478	0.00096	0.59332	0.36446	2.6472	0.16925	0	0.49459	0.04457	0.06248	0.00776	0.08151	0.21722	0.50112	0.27858	0.27328	0.17001	0.63077	0.19847	0.02523	0.12269	0.22247	0.11083	0.00029	0.04482	0.00129	0	0.06856	0.0737	0.50667	0.24301	0.08045	0.48896	0.02471	0.04405	0.61146	0	0.54606	0.39874	0.04902	0.1983	5.2418	0.10183	0.19199	0	0.49596	3.05749	4.33843	0.70516	0.06281	1.46451	0.37612	0.75899	0.17024	1.97226	0.19158	8.89561	2.65874	0	0	0.09835	0.34933	0.13904	0.84748	0.0337	0.56509	0.0759	0.76034
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	2.50376	19.82472	17.05518	7.54028	1.44451	4.32957	1.27864	46.3297	3.82268	4.09522	0	44.97054	0	9.32605	27.93644	15.94656	0.11752	31.5306	0.40685	2.26388	6.69626	0.00769	48.15901	9.25628	0.00855	1.24159	25.8182	0.1735	13.15513	0.03826	13.13638	9.5094	4.49698	2.71552	19.06028	0.30953	20.63134	1.77761	0	12.98563	12.1702	14.49272	11.17524	1.02955	26.92967	1.54564	0.052	0.26846	13.93149	7.89443	1.17486	3.81754	0.33228	18.59257	24.0255	6.49524	5.11728	5.18534	0.88814	5.47106	0.01343	32.25934	3.18608	0.9469	57.80505	28.04753	3.37011	14.51898	0	2.23205	2.99911	0.2676	8.21625	0.81579	0.01011	0.49934	0.44956	16.89907	0.11425	4.49586	9.90862	6.11438	0	0.05052	2.80848	2.73109	6.32841	4.36657	0	2.48638	0.51708	0.94026	0.98494	0.13882	0.04482	18.96145	0.17022	26.32764	1.0261	17.13375	2.2698	13.50224	0	2.94805	18.65841	3.28793	36.6672	15.95006	17.3392	40.32405	0.07657	0.02313	4.64839	67.60154	0	17.07071	18.90854	0.70274	10.32822	2.59925	0	0.05657	3.99328	0.13707	2.42865	18.14211	4.11418	26.117	21.82434	0.28207	5.26896	1.09747	4.14124	1.47919	0.03206	31.35305	1.02917	0.40267	0.00733	0	5.08318	1.26653	1.35522	6.29014	10.49712	13.35754	7.51752	1.66946	0.35646	1.41294	0.0063	0.01093	1.61613	0	0	0.88011	1.08926	10.05797	4.21711	1.06184	1.63117	3.8982	0.11375	6.89492	0.47991	13.371	4.30644	4.58982	3.16814	7.5244	0.43149	1.36038	0.00186	19.32288	5.55809	28.2441	0.19536	0.0066	3.26589	0	31.5535	0.33776	0	0.73619	38.93766	3.34317	0.00271	0.0017	22.39107	4.27195	4.76243	15.59909	12.3649	3.38461	1.172	23.72221
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	2.07002	23.29464	16.05965	15.87183	30.77861	6.32913	49.43765	26.41193	14.80145	19.37422	49.53551	8.36462	32.37387	4.65466	5.06865	18.3736	49.99176	29.18694	33.89322	4.09008	25.9287	9.30906	1.44733	13.74453	10.21704	8.80858	22.94366	0.03898	35.27089	9.28985	10.17169	4.17297	42.93263	21.81225	25.23765	8.37685	0.00364	26.70821	65.83793	33.05458	7.98572	14.7124	5.1355	4.02913	33.49048	43.54488	19.53342	35.42666	1.82419	37.15784	1.31692	11.10351	5.4476	8.45887	44.81513	26.95234	21.59306	0.93327	51.68361	21.65184	76.97977	35.66431	42.07934	0.00469	9.94417	33.79285	22.54726	2.25299	8.08291	32.80357	24.87704	7.49502	10.37303	5.65696	20.40131	51.75234	7.71087	45.53246	0.06673	21.79114	12.29972	31.61879	16.26858	26.12291	0.95152	36.89077	33.6698	12.46718	7.4759	2.90123	12.35756	5.96261	0.4536	1.18543	8.07041	7.51862	81.85026	33.4258	3.17278	23.06355	26.75061	0.04606	2.6577	13.00772	28.94479	51.8835	11.66725	38.68127	19.97504	4.03898	0.23702	48.96562	12.68792	1.51055	0.33874	9.25909	35.44848	3.09929	20.13487	39.1406	43.62069	0.00554	15.23568	1.0338	20.7195	5.17945	6.0942	17.24596	11.21458	8.05114	7.85136	21.94516	18.30359	22.58659	2.34294	7.19522	69.11635	12.85933	16.6567	0.06853	7.57579	12.76154	7.2443	19.18397	17.98603	17.81336	5.08991	2.77009	0.0101	2.13723	50.10597	4.47605	5.54139	6.83633	0.02183	3.47905	56.94257	12.93842	10.20594	0.04553	6.57956	38.25867	0.02363	29.57221	0.06958	31.13345	1.714	1.03516	0	25.18759	0.97004	14.50666	0.1765	50.26696	58.87177	6.69153	62.17154	0.22007	23.20323	13.00491	12.63399	13.19799	74.98558	12.25126	9.65759	27.23101	0	0.00374	8.08266	3.45333	13.75384	32.60813	1.61035	17.08681	2.73067	28.92075
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	1.25803	0.46872	0.33477	1.21185	0.16546	0.37691	0.14844	0.80953	0.31089	0.24635	0.30161	0.18223	0	2.28371	3.40344	2.09858	0.17515	0.54308	0.48235	0.40047	0.05907	0.11991	2.14551	2.29043	0	0.04508	1.76615	0.15934	0.8404	0.05001	0.9483	1.11759	0.41652	4.66115	0.73783	0.10989	0	0.74514	1.3146	0.04536	14.75365	0.22202	1.02069	1.1274	0.59544	0.79289	0.07157	3.54189	0.57265	0.23129	0.83904	0.70794	0.52219	0.53892	0.20057	2.01133	1.89856	0.91072	0.07897	0.55134	0.02611	1.18103	0.70445	0.03896	0.25769	0.42117	0.51454	2.27891	0.02945	0.60304	0.51439	1.49026	4.13124	0.0359	0	0.12709	0.4359	0.36839	3.40333	0.41752	3.02527	0.65343	0.41317	0.00028	0.87648	0.02848	2.00278	0.65348	0	0.05672	0.09274	0.68164	0.51941	0.08261	0.96477	0.26888	0	1.20512	0.25803	1.81598	0.11813	0	4.3647	0.40581	0.25395	0.1225	0.4675	0.2636	3.60242	0.21778	5.84891	0.00904	2.12018	1.65368	1.42394	1.29705	0.19879	0.73492	0.35208	0.19689	8.87584	0.64881	1.13179	0.16072	2.24317	2.54081	3.30645	2.80889	6.74553	0.59158	0.21538	0.37473	0.58372	1.16047	0.57153	5.7118	0.07923	0.0648	0.0381	2.2072	0.51765	6.61782	0.14371	0.39035	1.32076	0.25787	1.02405	0.3068	1.37481	0.60904	0.03061	0.08842	0.22064	4.57735	0	0.42908	0.07926	2.11719	1.6281	0.42893	0.11768	0.3282	1.64305	5.35827	0.34898	0.21875	0.93763	0	8.53871	1.23558	0.07128	0.35231	0.24763	0.6135	0.16448	0.27091	0.19285	0.02759	1.00966	0.33905	2.1814	0.26498	0.42932	0.93751	0.82303	1.08591	3.56088	0	0.15451	0.63083	0.44836	1.65934	2.22104	0.52904	0.68175	0.8366
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	1.1853	0.07682	0.00862	0.01559	0.65386	0.01729	0	0.02749	0	0.08659	0.09484	0.09234	0.15736	1.43157	0.03233	0.23327	0.12624	0.0246	0.1638	0.00187	0.10283	0	0.22144	0.28879	0.0098	0	0.16779	0.32268	0.01142	0.55357	0.21154	0.01094	1.05047	0.65147	0.11929	0	0.33614	0.213	0.00675	0.00888	0.12674	0.19519	0.28378	0.00215	0.06154	0.00358	0.02243	0	0.00351	0.04111	0.00727	0.00483	0.03178	0.07586	0.02813	0.47012	0.06135	0.04526	0	0.00268	0.00301	0.01538	0.73933	0.00944	0.07122	0.16527	0	0.01384	0	0	0.02084	0.10495	0.37397	0.05876	0	0	0	0.17311	0.55339	0.03837	0.12815	0.01216	0.05493	0	0.01706	0.00156	1.34626	0.12065	0.00412	0	0.28114	0.08745	0.07622	0	0.53103	0.02131	0.57032	0.0597	0.08473	0.12507	0.00989	1.99983	0.8254	0	0.0387	0.00365	0.05437	0.0273	0.16449	0.1233	3.76657	0.2049	0.50023	1.4651	0	0.95026	0.01672	0.06764	0.23546	0.02288	0.5212	0.25046	0.31441	0	0.05408	1.28444	0.21189	0.54147	0.36864	8e-04	0.05307	0	0.04849	0.62727	0	0.30219	0	0	0.00368	2.46405	0.00026	0.93078	0.02199	0.48084	0.02242	0.01814	0.00101	0.46015	0.37491	0.22014	0	0	0	0.03207	0	0.00222	0.02536	0.11264	0.66598	0.31066	0	0.02202	2.24023	0.91562	2.40554	0.68885	4.26764	11.5886	2.86285	0.06542	0.00644	0.01223	0	0.01994	0.13176	0.04671	0.03171	0.01686	0.21653	0.54255	0.03528	0	0.12154	0.99099	0.76232	0.11022	3.68003	0	0.00985	0.00618	0.07984	0.0835	0.01389	0	0.04818	0.01211
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	1.04741	0.36888	1.93638	2.59596	0.53882	0.80514	8.8923	0.14564	0.31132	1.85159	10.61902	0.22273	7.3884	4.032	2.01851	0.72149	0.31821	0.02766	0.08376	0.13014	0.96903	2.09148	2.25804	9.70552	0.38203	1.63526	3.56052	5.19117	11.41744	19.69459	4.93887	2.21124	1.01077	7.58764	0.2939	2.65478	0.04678	1.31561	4.73398	0.42291	9.81577	0.54709	0.09218	0.30571	0.45739	0.55897	2.9192	0.59917	0.4582	0.16752	1.18486	0.46073	1.81704	1.14668	0.65941	1.60807	4.43357	0.64381	0.47823	2.39895	2.09111	2.71748	2.97128	0.01401	0.09883	3.91201	1.71514	0.34091	0.88824	1.60261	0.91789	0.63655	0.62992	0.13102	0.30738	0.40997	1.33769	0.85375	5.24972	0.94442	2.42402	6.60672	1.00434	4.27989	2.38179	0.20853	0.33591	6.39155	0.09191	0.07489	0.07829	4.07326	2.17738	0.12343	6.93295	0.6209	0	4.1713	0.21488	2.22492	0.75607	0	0.65702	0.24408	2.08816	0.37125	0.19821	0.2555	7.10773	0.36799	6.18133	0.03934	3.17671	0.00935	1.91089	0.90356	0.52269	0.04424	0.25223	0.67149	19.80095	0	0	0.12507	5.67342	0	18.37448	3.5255	3.97675	2.53535	0.60443	2.47436	0.25825	0.82017	0.05281	3.9009	15.85729	0.18641	0.78955	0.00274	1.61188	4.2584	0.86564	1.93787	8.55583	0.12481	0.23869	1.89035	0.71948	0.86171	2.16034	0.10795	2.31881	7.38785	0.0067	0.42126	1.80293	0.71939	10.4529	0	0.04926	3.81496	0	4.69518	0	0.21748	0.00377	0.35981	0	5.15176	0.27985	0.83234	0.04847	2.75337	0.14853	1.97069	0.49551	0.02818	1.51837	8.98081	2.45503	14.48755	0.96294	4.76826	0.56677	0.9874	0	0	0.35329	0.10118	2.82786	3.2023	0.97286	0.21506	24.03369	1.1485
